Time (s), Altitude AGL (m), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), Ax (m/s²), Ay (m/s²), Az (m/s²), Speed - Velocity Magnitude (m/s), acceleration Magnitude (m/s²), Mach Number, Angle of Attack (°)
7.096785,2464.507073,78.434453,196.411792,3865.507073,16.541262,41.227538,470.995934,-0.992614,-2.107336,-34.606786,473.086137,34.685094,1.458000,-0.000000
7.117010,2474.025726,78.768792,197.245173,3875.025726,16.521237,41.184981,470.297000,-0.987987,-2.100817,-34.510117,472.385883,34.588116,1.456016,0.000000
7.137234,2483.530262,79.102726,198.077695,3884.530262,16.501298,41.142561,469.600016,-0.983690,-2.093979,-34.413966,471.687585,34.491643,1.454038,-0.000000
7.157459,2493.020722,79.436258,198.909361,3894.020722,16.481452,41.100274,468.904972,-0.978818,-2.087864,-34.318274,470.991235,34.395656,1.452066,0.000000
7.182819,2504.901320,79.853920,199.951010,3905.901320,16.456683,41.047447,468.036155,-0.974114,-2.078662,-34.199058,470.120791,34.276016,1.449599,-0.000000
7.208180,2516.759923,80.270956,200.991322,3917.759923,16.432044,40.994840,467.170353,-0.968953,-2.070083,-34.080579,469.253372,34.157136,1.447141,0.000000
7.233540,2528.596608,80.687369,202.030303,3929.596608,16.407535,40.942451,466.307545,-0.963884,-2.061491,-33.962863,468.388960,34.039020,1.444691,0.000000
7.274399,2547.621315,81.356968,203.701464,3948.621315,16.368322,40.858493,464.923680,-0.955583,-2.047996,-33.774774,467.002534,33.850299,1.440761,0.000000
7.315258,2566.589648,82.024972,205.369208,3967.589648,16.329443,40.775087,463.547457,-0.947433,-2.034565,-33.588617,465.623779,33.663515,1.436851,0.000000
7.356117,2585.501907,82.691395,207.033555,3986.501907,16.290897,40.692225,462.178801,-0.939287,-2.021367,-33.404357,464.252619,33.478639,1.432962,0.000000
7.445087,2626.490628,84.137120,210.646000,4027.490628,16.208087,40.513650,459.224279,-0.922066,-1.992820,-33.009596,461.292745,33.082548,1.424564,0.000000
7.534056,2667.218211,85.575553,214.242681,4068.218211,16.126794,40.337580,456.304450,-0.905191,-1.964941,-32.623469,458.367696,32.695124,1.416260,0.000000
7.623025,2707.687581,87.006821,217.823811,4108.687581,16.046981,40.163967,453.418590,-0.888781,-1.937557,-32.245739,455.476748,32.316122,1.408048,-0.000000
7.728259,2755.226188,88.690681,222.039847,4156.226188,15.954405,39.961622,450.046938,-0.870295,-1.907242,-31.823700,452.099238,31.892678,1.398448,-0.000000
7.805199,2789.759680,89.915683,225.108928,4190.759680,15.887844,39.815466,447.607141,-0.859068,-1.890070,-31.574474,449.655255,31.642657,1.391497,-0.000000
7.882140,2824.106120,91.135594,228.166810,4225.106120,15.822159,39.670670,445.186930,-0.848008,-1.873083,-31.328330,447.230931,31.395729,1.384597,0.000000
7.959080,2858.267042,92.350482,231.213598,4259.267042,15.757327,39.527189,442.785719,-0.837097,-1.856293,-31.085208,444.825679,31.151834,1.377747,0.000000
8.083968,2913.325776,94.311969,236.135766,4314.325776,15.653856,39.297021,438.927546,-0.819720,-1.829423,-30.696887,440.961098,30.762276,1.366731,0.000000
8.208856,2967.905900,96.260678,241.029413,4368.905900,15.552530,39.070182,435.117405,-0.802747,-1.803020,-30.316244,437.144731,30.380421,1.355842,-0.000000
8.333743,3022.013179,98.196866,245.894938,4423.013179,15.453301,38.846610,431.354339,-0.786149,-1.777101,-29.943124,433.375621,30.006112,1.345075,-0.000000
8.360892,3033.712916,98.616116,246.948922,4434.712916,15.432006,38.798439,430.542501,-0.782584,-1.771537,-29.862998,432.562494,29.925732,1.342751,0.000000
8.363818,3034.972595,98.661270,247.062446,4435.972595,15.429717,38.793257,430.455136,-0.782202,-1.770937,-29.854383,432.474990,29.917089,1.342501,0.000000
8.366745,3036.232018,98.706416,247.175955,4437.232018,15.427428,38.788075,430.367796,-0.782329,-1.770859,-29.845707,432.387511,29.908431,1.342251,0.000000
8.372598,3038.749843,98.796683,247.402912,4439.749843,15.422834,38.777700,430.193218,-0.784840,-1.772557,-29.828161,432.212655,29.891087,1.341753,0.000000
8.374061,3039.379236,98.819248,247.459648,4440.379236,15.421684,38.775104,430.149580,-0.786187,-1.773659,-29.823694,432.168947,29.886730,1.341629,0.000000
8.375524,3040.008564,98.841811,247.516380,4441.008564,15.420532,38.772507,430.105949,-0.787215,-1.774561,-29.819257,432.125245,29.882384,1.341504,-0.000000
8.378450,3041.266966,98.886931,247.629828,4442.266966,15.418225,38.767312,430.018712,-0.788280,-1.775512,-29.810498,432.037867,29.873728,1.341256,0.000000
8.381377,3042.525113,98.932044,247.743261,4443.525113,15.415918,38.762115,429.931500,-0.788657,-1.775765,-29.801830,431.950514,29.865103,1.341007,-0.000000
8.386645,3044.789885,99.013255,247.947463,4445.789885,15.411763,38.752761,429.774524,-0.788828,-1.775763,-29.786291,431.793284,29.849601,1.340560,-0.000000
8.391914,3047.053831,99.094444,248.151615,4448.053831,15.407610,38.743409,429.617629,-0.788133,-1.774487,-29.770908,431.636135,29.834157,1.340113,0.000000
8.397183,3049.316950,99.175611,248.355719,4450.316950,15.403461,38.734064,429.460815,-0.787629,-1.773977,-29.755464,431.479067,29.818702,1.339666,-0.000000
8.398500,3049.882600,99.195900,248.406737,4450.882600,15.402423,38.731728,429.421624,-0.787474,-1.773795,-29.751611,431.439813,29.814843,1.339554,0.000000
8.399817,3050.448199,99.216187,248.457752,4451.448199,15.401386,38.729392,429.382438,-0.787312,-1.773574,-29.747763,431.400564,29.810985,1.339442,0.000000
8.401134,3051.013747,99.236472,248.508764,4452.013747,15.400349,38.727056,429.343258,-0.787140,-1.773278,-29.743922,431.361320,29.807130,1.339331,0.000000
8.403769,3052.144584,99.277037,248.610772,4453.144584,15.398277,38.722387,429.264922,-0.786873,-1.772806,-29.736230,431.282857,29.799420,1.339107,-0.000000
8.406403,3053.275214,99.317596,248.712769,4454.275214,15.396205,38.717718,429.186606,-0.786552,-1.772058,-29.728568,431.204415,29.791721,1.338884,-0.000000
8.408453,3054.154762,99.349149,248.792118,4455.154762,15.394593,38.714087,429.125686,-0.786380,-1.771727,-29.722584,431.143396,29.785725,1.338710,-0.000000
8.410502,3055.034186,99.380699,248.871460,4456.034186,15.392981,38.710456,429.064778,-0.786157,-1.771196,-29.716621,431.082390,29.779737,1.338537,0.000000
8.414602,3056.792533,99.443786,249.030114,4457.792533,15.389760,38.703199,428.943011,-0.785856,-1.770641,-29.704653,430.960426,29.767753,1.338190,0.000000
8.418701,3058.550381,99.506859,249.188739,4459.550381,15.386540,38.695944,428.821293,-0.785422,-1.769611,-29.692739,430.838511,29.755792,1.337843,0.000000
8.420941,3059.510826,99.541322,249.275412,4460.510826,15.384781,38.691980,428.754793,-0.785298,-1.769455,-29.686191,430.771904,29.749245,1.337653,0.000000
8.423181,3060.471121,99.575781,249.362076,4461.471121,15.383023,38.688017,428.688308,-0.785160,-1.769253,-29.679650,430.705312,29.742703,1.337464,-0.000000
8.427661,3062.391117,99.644684,249.535369,4463.391117,15.379507,38.680094,428.555397,-0.784746,-1.768361,-29.666625,430.572186,29.729641,1.337085,0.000000
8.432141,3064.310517,99.713571,249.708627,4465.310517,15.375992,38.672174,428.422545,-0.784485,-1.768017,-29.653555,430.439119,29.716572,1.336706,0.000000
8.434534,3065.335403,99.750355,249.801145,4466.335403,15.374116,38.667945,428.351611,-0.784222,-1.767395,-29.646622,430.368071,29.709609,1.336504,0.000000
8.436927,3066.360120,99.787136,249.893653,4467.360120,15.372240,38.663717,428.280695,-0.783976,-1.766829,-29.639685,430.297039,29.702647,1.336301,0.000000
8.438123,3066.872436,99.805524,249.939904,4467.872436,15.371302,38.661604,428.245240,-0.783889,-1.766678,-29.636205,430.261528,29.699163,1.336200,-0.000000
8.439319,3067.384710,99.823912,249.986153,4468.384710,15.370365,38.659491,428.209790,-0.783787,-1.766471,-29.632731,430.226021,29.695681,1.336099,0.000000
8.441712,3068.409087,99.860683,250.078641,4469.409087,15.368490,38.655265,428.138907,-0.783612,-1.766161,-29.625775,430.155023,29.688717,1.335897,-0.000000
8.444104,3069.433295,99.897450,250.171118,4470.433295,15.366615,38.651040,428.068040,-0.783411,-1.765758,-29.618830,430.084041,29.681758,1.335695,0.000000
8.453646,3073.514988,100.043998,250.539744,4474.514988,15.359147,38.634205,427.785698,-0.782682,-1.764412,-29.591146,429.801243,29.654033,1.334890,0.000000
8.463187,3077.593990,100.190476,250.908210,4478.593990,15.351687,38.617384,427.503619,-0.781932,-1.762988,-29.563513,429.518709,29.626354,1.334086,0.000000
8.479974,3084.766093,100.448066,251.556210,4485.766093,15.338572,38.587812,427.007760,-0.780626,-1.760524,-29.514974,429.022049,29.577736,1.332671,0.000000
8.496760,3091.929880,100.705436,252.203714,4492.929880,15.325480,38.558283,426.512714,-0.779229,-1.757731,-29.466598,428.526203,29.529260,1.331259,0.000000
8.513547,3099.085365,100.962587,252.850723,4500.085365,15.312411,38.528798,426.018480,-0.777901,-1.755176,-29.418328,428.031171,29.480906,1.329850,0.000000
8.540908,3110.730837,101.381265,253.904269,4511.730837,15.291155,38.480828,425.214624,-0.775746,-1.751039,-29.339925,427.226018,29.402366,1.327556,0.000000
8.568269,3122.354347,101.799363,254.956504,4523.354347,15.269959,38.432974,424.412909,-0.773562,-1.746781,-29.261877,426.423009,29.324172,1.325268,0.000000
8.595631,3133.955950,102.216881,256.007432,4534.955950,15.248824,38.385243,423.613323,-0.771350,-1.742404,-29.184182,425.622134,29.246324,1.322986,0.000000
8.699576,3177.832161,103.797793,259.988054,4578.832161,15.169062,38.204927,420.594883,-0.763247,-1.726722,-28.892004,422.598831,28.953618,1.314365,0.000000
8.803522,3221.396437,105.370464,263.950030,4622.396437,15.090130,38.026211,417.606524,-0.755268,-1.711267,-28.604619,419.605665,28.665713,1.305824,-0.000000
8.907467,3264.651677,106.934976,267.893517,4665.651677,15.012020,37.849104,414.647427,-0.747502,-1.696137,-28.327036,416.641818,28.387614,1.297359,0.000000
9.057296,3326.463527,109.175919,273.545555,4727.463527,14.900777,37.596414,410.430754,-0.737107,-1.676172,-27.950023,412.418389,28.009939,1.285285,0.000000
9.207124,3387.648067,111.400318,279.159971,4788.648067,14.791088,37.346719,406.270274,-0.726890,-1.656486,-27.580751,408.251258,27.640010,1.273357,0.000000
9.356953,3448.213411,113.608399,284.737200,4849.213411,14.682925,37.099976,402.164651,-0.716825,-1.636998,-27.219080,404.139089,27.277682,1.261571,-0.000000
9.565172,3531.365948,116.650243,292.426867,4932.365948,14.535102,36.761909,396.548362,-0.703109,-1.610323,-26.728843,398.513878,26.786537,1.245426,0.000000
9.773391,3613.357844,119.661555,300.046624,5014.357844,14.390108,36.429354,391.032942,-0.689694,-1.584086,-26.252649,392.989739,26.309439,1.229545,0.000000
9.981610,3694.211721,122.642970,307.597712,5095.211721,14.247876,36.102219,385.615188,-0.676569,-1.558270,-25.790103,387.563473,25.845994,1.213919,0.000000
10.011452,3705.707602,123.067847,308.674365,5106.707602,14.227713,36.055773,384.846545,-0.674717,-1.554623,-25.724906,386.793627,25.780668,1.211700,0.000000
10.041293,3717.180588,123.492125,309.749634,5118.180588,14.207606,36.009435,384.079841,-0.672868,-1.550975,-25.659981,386.025725,25.715616,1.209486,-0.000000
10.071135,3728.630728,123.915803,310.823523,5129.630728,14.187549,35.963246,383.315067,-0.671322,-1.545315,-25.595503,385.259760,25.650895,1.207277,-0.000000
10.079457,3731.819853,124.033851,311.122762,5132.819853,14.181962,35.950410,383.102130,-0.671183,-1.540634,-25.577823,385.046494,25.632968,1.206660,0.000000
10.087779,3735.007206,124.151852,311.421894,5136.007206,14.176378,35.937600,382.889342,-0.671041,-1.537975,-25.559968,384.833378,25.614989,1.206043,-0.000000
10.096101,3738.192789,124.269807,311.720919,5139.192789,14.170798,35.924804,382.676702,-0.670079,-1.536757,-25.542027,384.620412,25.596988,1.205427,0.000000
10.098182,3738.988908,124.299288,311.795659,5139.988908,14.169404,35.921607,382.623566,-0.669942,-1.536701,-25.537517,384.567194,25.592480,1.205273,0.000000
10.100262,3739.784916,124.328767,311.870392,5140.784916,14.168010,35.918410,382.570439,-0.669801,-1.536515,-25.533021,384.513986,25.587979,1.205119,0.000000
10.102343,3740.580814,124.358243,311.945118,5141.580814,14.166616,35.915214,382.517321,-0.669781,-1.536413,-25.528513,384.460786,25.583474,1.204965,0.000000
10.103383,3740.978708,124.372979,311.982478,5141.978708,14.165920,35.913615,382.490767,-0.669745,-1.536284,-25.526269,384.434191,25.581226,1.204888,0.000000
10.104423,3741.376574,124.387715,312.019836,5142.376574,14.165223,35.912017,382.464215,-0.669731,-1.536177,-25.524021,384.407599,25.578977,1.204811,-0.000000
10.106504,3742.172196,124.417183,312.094546,5143.172196,14.163830,35.908822,382.411120,-0.669662,-1.535884,-25.519537,384.354423,25.574483,1.204657,0.000000
10.108584,3742.967707,124.446649,312.169249,5143.967707,14.162437,35.905627,382.358035,-0.669607,-1.535603,-25.515052,384.301256,25.569989,1.204503,-0.000000
10.119565,3747.163202,124.602082,312.563334,5148.163202,14.155090,35.888784,382.078121,-0.669040,-1.533858,-25.491450,384.020913,25.546318,1.203691,0.000000
10.130546,3751.355626,124.757434,312.957234,5152.355626,14.147750,35.871960,381.798465,-0.668518,-1.532243,-25.467869,383.740829,25.522677,1.202880,0.000000
10.148857,3758.338165,125.016268,313.613569,5159.338165,14.135529,35.843957,381.332843,-0.667426,-1.529309,-25.428672,383.274497,25.483359,1.201530,0.000000
10.167168,3765.312192,125.274879,314.269391,5166.312192,14.123327,35.816007,380.867938,-0.666336,-1.526387,-25.389574,382.808883,25.444141,1.200182,-0.000000
10.194029,3775.533632,125.654009,315.230904,5176.533632,14.105453,35.775072,380.186807,-0.664571,-1.521645,-25.326958,382.126717,25.381329,1.198206,0.000000
10.220890,3785.736802,126.032659,316.191319,5186.736802,14.087625,35.734263,379.507347,-0.662803,-1.516882,-25.264082,381.446229,25.318256,1.196234,0.000000
10.247751,3795.921746,126.410832,317.150640,5196.921746,14.069844,35.693580,378.829566,-0.661119,-1.512244,-25.201484,380.767425,25.255470,1.194267,-0.000000
10.309470,3819.254746,127.277948,319.350729,5220.254746,14.029163,35.600578,377.278564,-0.657159,-1.501509,-25.058765,379.214100,25.112310,1.189765,0.000000
10.371188,3842.492324,128.142562,321.545101,5243.492324,13.988726,35.508234,375.736315,-0.653241,-1.490891,-24.917553,377.669562,24.970661,1.185286,-0.000000
10.432907,3865.634996,129.004688,323.733795,5266.634996,13.948532,35.416547,374.202732,-0.649260,-1.480245,-24.777845,376.133723,24.830511,1.180830,-0.000000
10.553068,3910.422299,130.676115,327.978918,5311.422299,13.870964,35.239887,371.241382,-0.641741,-1.459993,-24.510015,373.168081,24.561846,1.172220,-0.000000
10.673229,3954.855878,132.338282,332.202974,5355.855878,13.794294,35.065639,368.311853,-0.634307,-1.440065,-24.247625,370.234389,24.298631,1.163695,-0.000000
10.793390,3998.939372,133.991290,336.406238,5399.939372,13.718505,34.893755,365.413527,-0.627070,-1.420611,-23.990523,367.332026,24.040727,1.155253,0.000000
10.967316,4062.136403,136.367953,342.454063,5463.136403,13.610336,34.649056,361.272143,-0.616705,-1.392950,-23.627511,363.185021,23.676569,1.143178,0.000000
11.141242,4124.618885,138.725967,348.459767,5525.618885,13.503944,34.409096,357.192932,-0.606604,-1.366053,-23.274950,359.100450,23.322893,1.131270,-0.000000
11.315168,4186.397204,141.065631,354.424142,5587.397204,13.399294,34.173759,353.174156,-0.596689,-1.339796,-22.932489,355.076571,22.979341,1.119524,0.000000
11.533243,4262.874382,143.973611,361.845036,5663.874382,13.270490,33.885072,348.218636,-0.584619,-1.307894,-22.516859,350.115013,22.562387,1.105019,0.000000
11.751318,4338.278478,146.853719,369.203550,5739.278478,13.144153,33.602926,343.349284,-0.574030,-1.279758,-22.142550,345.239998,22.186928,1.090744,-0.000000
11.969394,4412.629603,149.706528,376.501203,5813.629603,13.020057,33.326730,338.559278,-0.564277,-1.253807,-21.793430,340.444676,21.836758,1.076678,0.000000
12.109988,4460.015066,151.531536,381.174463,5861.015066,12.941168,33.151624,335.510824,-0.558039,-1.237335,-21.573516,337.392972,21.616174,1.067714,0.000000
12.148443,4472.901269,152.028779,382.448401,5873.901269,12.919746,33.104127,334.682355,-0.556158,-1.232925,-21.514061,336.563637,21.556536,1.065276,0.000000
12.152325,4474.200065,152.078921,382.576881,5875.200065,12.917591,33.099342,334.598868,-0.555177,-1.232601,-21.508099,336.480063,21.550542,1.065030,0.000000
12.156207,4475.498538,152.129054,382.705342,5876.498538,12.915441,33.094558,334.515404,-0.553880,-1.232517,-21.502126,336.396513,21.544542,1.064785,-0.000000
12.158147,4476.147693,152.154118,382.769568,5877.147693,12.914369,33.092166,334.473678,-0.552699,-1.232419,-21.499169,336.354744,21.541555,1.064662,0.000000
12.160088,4476.796767,152.179181,382.833790,5877.796767,12.913298,33.089776,334.431958,-0.551747,-1.232252,-21.496210,336.312980,21.538568,1.064539,0.000000
12.163970,4478.094592,152.229297,382.962214,5879.094592,12.911161,33.084993,334.348540,-0.550684,-1.231938,-21.490257,336.229477,21.532582,1.064293,-0.000000
12.167852,4479.392093,152.279406,383.090620,5880.392093,12.909026,33.080212,334.265145,-0.550090,-1.231579,-21.484291,336.145996,21.526591,1.064047,-0.000000
12.173659,4481.332860,152.354361,383.282701,5882.332860,12.905833,33.073062,334.140409,-0.549447,-1.231102,-21.475352,336.021131,21.517627,1.063680,-0.000000
12.179466,4483.272903,152.429298,383.474741,5884.272903,12.902643,33.065914,334.015724,-0.549250,-1.230397,-21.466425,335.896318,21.508671,1.063313,0.000000
12.185273,4485.212222,152.504217,383.666739,5886.212222,12.899454,33.058771,333.891091,-0.549103,-1.229649,-21.457506,335.771558,21.499724,1.062945,0.000000
12.194909,4488.427508,152.628461,383.985170,5889.427508,12.894169,33.046931,333.684475,-0.548451,-1.228657,-21.442720,335.564730,21.484893,1.062337,-0.000000
12.204544,4491.640806,152.752655,384.303486,5892.640806,12.888891,33.035102,333.478002,-0.547745,-1.227611,-21.427960,335.358046,21.470084,1.061728,-0.000000
12.225676,4498.678199,153.024775,385.001026,5899.678199,12.877349,33.009206,333.025876,-0.546214,-1.225459,-21.395653,334.905461,21.437679,1.060396,0.000000
12.246808,4505.706052,153.296651,385.698020,5906.706052,12.865838,32.983359,332.574430,-0.544743,-1.223124,-21.363451,334.453560,21.405369,1.059065,-0.000000
12.273437,4514.554590,153.639062,386.575898,5915.554590,12.851357,32.950823,332.006084,-0.542849,-1.220394,-21.322949,333.884641,21.364742,1.057390,-0.000000
12.300066,4523.388010,153.981088,387.452912,5924.388010,12.836926,32.918366,331.438812,-0.541012,-1.217465,-21.282605,333.316804,21.324263,1.055717,0.000000
12.326695,4532.206340,154.322731,388.329062,5933.206340,12.822544,32.885983,330.872614,-0.539163,-1.214612,-21.242394,332.750045,21.283920,1.054047,0.000000
